modelID pcons proq4 qmeanDisCo seqlen dan
DP01677r001_5 0.506 0.281 0.37 111 0.409
DP01677r001_4 0.493 0.345 0.419 111 0.4
DP01677r001_3 0.385 0.292 0.349 111 0.35700000000000004
DP01737r001_5 0.6779999999999999 0.274 0.289 35 0.546
DP01737r001_2 0.6779999999999999 0.349 0.29100000000000004 35 0.534
DP01737r001_3 0.615 0.287 0.295 35 0.498
DP01737r001_4 0.49 0.337 0.237 35 0.494
DP01737r001_1 0.467 0.252 0.292 35 0.55
DP01741r001_2 0.5720000000000001 0.124 0.513 39 0.758
DP01741r001_1 0.615 0.123 0.4970000000000001 39 0.836
DP01741r001_3 0.62 0.122 0.532 39 0.836
DP01741r001_4 0.588 0.119 0.456 39 0.76
DP01741r001_5 0.487 0.223 0.512 39 0.424
DP01750r001_1 0.269 0.125 0.249 28 0.41600000000000004
DP01750r001_2 0.226 0.112 0.365 28 0.469
DP01750r001_5 0.18600000000000005 0.114 0.365 28 0.7040000000000001
DP01750r001_3 0.236 0.113 0.348 28 0.424
DP01750r001_4 0.259 0.121 0.319 28 0.489
DP01757r001_2 0.179 0.311 0.495 145 0.28600000000000003
DP01757r001_3 0.202 0.228 0.409 145 0.332
DP01757r001_4 0.205 0.243 0.392 145 0.304
DP01757r001_5 0.203 0.29100000000000004 0.374 145 0.319
DP01757r001_1 0.17800000000000002 0.259 0.3670000000000001 145 0.316
DP01759r001_4 0.525 0.256 0.509 68 0.516
DP01759r001_5 0.535 0.233 0.541 68 0.507
DP01759r001_1 0.561 0.224 0.532 68 0.414
DP01759r001_2 0.48 0.227 0.534 68 0.5479999999999999
DP01759r001_3 0.493 0.236 0.586 68 0.445
DP01769r001_2 0.679 0.413 0.272 105 0.287
DP01769r001_4 0.685 0.46 0.301 105 0.29
DP01769r001_3 0.665 0.431 0.344 105 0.305
DP01769r001_5 0.6729999999999999 0.4370000000000001 0.281 105 0.305
DP01769r001_1 0.662 0.435 0.277 105 0.313
DP01772r001_5 0.66 0.228 0.326 42 0.452
DP01772r001_1 0.72 0.23 0.318 42 0.511
DP01772r001_2 0.7759999999999999 0.226 0.31 42 0.501
DP01772r001_4 0.74 0.238 0.324 42 0.449
DP01772r001_3 0.7979999999999999 0.221 0.312 42 0.509
DP01774r001_2 0.6409999999999999 0.25 0.565 70 0.47100000000000003
DP01774r001_4 0.648 0.272 0.526 70 0.503
DP01774r001_5 0.635 0.254 0.604 70 0.47200000000000003
DP01774r001_1 0.628 0.272 0.598 70 0.49200000000000005
DP01774r001_3 0.556 0.316 0.557 70 0.441
DP01775r002_5 0.151 0.235 0.369 160 0.299
DP01775r002_2 0.123 0.245 0.425 160 0.248
DP01775r002_1 0.14800000000000002 0.244 0.415 160 0.33299999999999996
DP01775r002_3 0.155 0.274 0.405 160 0.319
DP01775r002_4 0.16 0.257 0.38 160 0.307
DP01775r005_3 0.402 0.247 0.404 103 0.322
DP01775r005_2 0.32299999999999995 0.242 0.336 103 0.309
DP01775r005_4 0.379 0.26 0.329 103 0.332
DP01775r005_5 0.325 0.244 0.302 103 0.311
DP01775r005_1 0.321 0.207 0.37 103 0.3
DP01776r001_4 0.225 0.284 0.281 211 0.265
DP01776r001_5 0.166 0.3 0.337 211 0.254
DP01776r001_2 0.196 0.281 0.247 211 0.268
DP01776r001_1 0.23 0.342 0.36 211 0.271
DP01776r001_3 0.182 0.259 0.267 211 0.256
DP01777r001_2 0.096 0.324 0.485 308 0.19
DP01777r001_4 0.109 0.301 0.465 308 0.188
DP01777r001_5 0.11 0.32299999999999995 0.463 308 0.191
DP01777r001_1 0.101 0.336 0.458 308 0.182
DP01777r001_3 0.098 0.313 0.415 308 0.20199999999999999
DP01779r001_2 0.152 0.168 0.33 54 0.308
DP01779r001_3 0.314 0.16399999999999998 0.284 54 0.406
DP01779r001_4 0.141 0.14 0.319 54 0.309
DP01779r001_1 0.322 0.146 0.24 54 0.41600000000000004
DP01779r001_5 0.318 0.16399999999999998 0.29 54 0.43200000000000005
DP01780r001_3 0.612 0.339 0.526 54 0.444
DP01780r001_2 0.496 0.368 0.431 54 0.41200000000000003
DP01780r001_5 0.501 0.324 0.407 54 0.446
DP01780r001_1 0.555 0.366 0.406 54 0.45399999999999996
DP01780r001_4 0.5870000000000001 0.371 0.374 54 0.439
DP01781r002_1 0.263 0.341 0.395 199 0.29
DP01781r002_4 0.293 0.35600000000000004 0.413 199 0.28600000000000003
DP01781r002_5 0.303 0.35600000000000004 0.422 199 0.29600000000000004
DP01781r002_2 0.3 0.341 0.418 199 0.298
DP01781r002_3 0.256 0.348 0.393 199 0.281
DP01782r001_3 0.442 0.311 0.398 167 0.298
DP01782r001_1 0.3670000000000001 0.273 0.441 167 0.295
DP01782r001_4 0.405 0.29100000000000004 0.409 167 0.307
DP01782r001_5 0.388 0.281 0.443 167 0.293
DP01782r001_2 0.417 0.292 0.477 167 0.302
DP01783r001_1 0.7240000000000001 0.146 0.6890000000000001 30 0.74
DP01783r001_5 0.7440000000000001 0.136 0.721 30 0.706
DP01783r001_3 0.7490000000000001 0.16899999999999998 0.657 30 0.595
DP01783r001_4 0.785 0.13699999999999998 0.805 30 0.7759999999999999
DP01783r001_2 0.794 0.142 0.706 30 0.731
DP01784r001_5 0.5479999999999999 0.264 0.493 83 0.449
DP01784r001_3 0.386 0.247 0.519 83 0.43200000000000005
DP01784r001_4 0.606 0.201 0.455 83 0.434
DP01784r001_2 0.5720000000000001 0.234 0.473 83 0.44799999999999995
DP01784r001_1 0.452 0.219 0.506 83 0.39899999999999997
DP01791r001_4 0.5710000000000001 0.191 0.34700000000000003 94 0.381
DP01791r001_5 0.464 0.219 0.321 94 0.38799999999999996
DP01791r001_3 0.591 0.181 0.309 94 0.386
DP01791r001_2 0.595 0.17 0.358 94 0.433
DP01791r001_1 0.617 0.196 0.328 94 0.37
DP01795r001_1 0.5429999999999999 0.318 0.371 62 0.377
DP01795r001_4 0.494 0.369 0.305 62 0.366
DP01795r001_5 0.46 0.326 0.373 62 0.364
DP01795r001_2 0.384 0.32 0.35600000000000004 62 0.35600000000000004
DP01795r001_3 0.522 0.361 0.408 62 0.382
DP01799r001_3 0.21 0.297 0.4 78 0.33
DP01799r001_2 0.241 0.25 0.46 78 0.322
DP01799r001_4 0.256 0.249 0.374 78 0.31
DP01799r001_1 0.192 0.293 0.374 78 0.306
DP01799r001_5 0.23 0.28 0.5479999999999999 78 0.327
DP01817r001_5 0.368 0.229 0.3720000000000001 79 0.392
DP01817r001_3 0.301 0.228 0.309 79 0.39399999999999996
DP01817r001_1 0.378 0.218 0.344 79 0.38299999999999995
DP01817r001_4 0.361 0.223 0.309 79 0.386
DP01817r001_2 0.29100000000000004 0.242 0.326 79 0.377
DP01840r001_2 0.069 0.266 0.425 331 0.184
DP01840r001_4 0.08199999999999999 0.242 0.398 331 0.196
DP01840r001_5 0.067 0.266 0.5870000000000001 331 0.184
DP01840r001_3 0.085 0.245 0.444 331 0.19
DP01840r001_1 0.07400000000000001 0.248 0.35100000000000003 331 0.2
DP01844r001_2 0.339 0.218 0.317 33 0.426
DP01844r001_1 0.264 0.16 0.409 33 0.33799999999999997
DP01844r001_4 0.273 0.171 0.324 33 0.425
DP01844r001_3 0.34700000000000003 0.16899999999999998 0.32299999999999995 33 0.445
DP01844r001_5 0.275 0.153 0.34 33 0.517
DP01850r002_1 0.229 0.198 0.312 66 0.37799999999999995
DP01850r002_5 0.252 0.181 0.307 66 0.38
DP01850r002_4 0.306 0.172 0.344 66 0.355
DP01850r002_3 0.201 0.192 0.281 66 0.348
DP01850r002_2 0.329 0.187 0.289 66 0.36
DP01857r003_4 0.22 0.255 0.444 93 0.32799999999999996
DP01857r003_5 0.29 0.243 0.32 93 0.34299999999999997
DP01857r003_1 0.361 0.304 0.409 93 0.32899999999999996
DP01857r003_2 0.236 0.227 0.345 93 0.342
DP01857r003_3 0.325 0.272 0.401 93 0.335
DP01861r001_5 0.276 0.34700000000000003 0.472 94 0.31
DP01861r001_4 0.243 0.315 0.42 94 0.312
DP01861r001_1 0.223 0.348 0.385 94 0.309
DP01861r001_2 0.189 0.307 0.366 94 0.315
DP01861r001_3 0.282 0.308 0.371 94 0.327
DP01874r001_4 0.442 0.331 0.344 61 0.499
DP01874r001_1 0.512 0.213 0.529 61 0.542
DP01874r001_3 0.454 0.223 0.464 61 0.364
DP01874r001_2 0.48 0.201 0.467 61 0.491
DP01874r001_5 0.502 0.299 0.479 61 0.465
DP01875r001_2 0.7140000000000001 0.214 0.345 80 0.478
DP01875r001_4 0.732 0.262 0.35 80 0.46799999999999997
DP01875r001_5 0.7559999999999999 0.266 0.373 80 0.479
DP01875r001_1 0.758 0.261 0.334 80 0.517
DP01875r001_3 0.779 0.274 0.349 80 0.48200000000000004
DP01876r001_2 0.36 0.251 0.349 109 0.336
DP01876r001_3 0.289 0.242 0.459 109 0.363
DP01876r001_5 0.299 0.219 0.443 109 0.37799999999999995
DP01876r001_1 0.336 0.224 0.3720000000000001 109 0.384
DP01876r001_4 0.359 0.235 0.313 109 0.354
DP01877r003_3 0.293 0.185 0.499 34 0.47700000000000004
DP01877r003_1 0.493 0.185 0.5920000000000001 34 0.631
DP01877r003_5 0.507 0.195 0.5820000000000001 34 0.7140000000000001
DP01877r003_4 0.393 0.27 0.628 34 0.596
DP01877r003_2 0.485 0.19 0.542 34 0.718
DP01879r001_3 0.459 0.245 0.363 63 0.38
DP01879r001_1 0.451 0.266 0.466 63 0.37200000000000005
DP01879r001_2 0.469 0.24 0.4270000000000001 63 0.386
DP01879r001_4 0.297 0.204 0.47 63 0.406
DP01879r001_5 0.487 0.271 0.514 63 0.37799999999999995
DP01937r001_3 0.674 0.369 0.392 73 0.446
DP01937r001_5 0.525 0.3670000000000001 0.387 73 0.42
DP01937r001_2 0.682 0.35600000000000004 0.424 73 0.43200000000000005
DP01937r001_4 0.669 0.29100000000000004 0.403 73 0.39799999999999996
DP01937r001_1 0.7040000000000001 0.344 0.404 73 0.408
DP01939r001_2 0.222 0.27 0.34700000000000003 96 0.332
DP01939r001_4 0.173 0.255 0.394 96 0.33799999999999997
DP01939r001_5 0.262 0.249 0.338 96 0.349
DP01939r001_1 0.197 0.267 0.348 96 0.332
DP01939r001_3 0.208 0.25 0.338 96 0.359
DP01941r001_2 0.946 0.376 0.5710000000000001 45 0.451
DP01941r001_1 0.938 0.378 0.54 45 0.47200000000000003
DP01941r001_4 0.939 0.403 0.5579999999999999 45 0.44
DP01941r001_3 0.941 0.399 0.574 45 0.44799999999999995
DP01941r001_5 0.893 0.36 0.586 45 0.47100000000000003
DP01945r001_3 0.769 0.423 0.574 172 0.496
DP01945r001_2 0.871 0.443 0.591 172 0.621
DP01945r001_4 0.848 0.452 0.652 172 0.634
DP01945r001_1 0.86 0.453 0.593 172 0.6759999999999999
DP01945r001_5 0.872 0.466 0.614 172 0.629
DP01947r001_2 0.149 0.223 0.401 127 0.278
DP01947r001_4 0.226 0.244 0.469 127 0.326
DP01947r001_5 0.245 0.23 0.445 127 0.314
DP01947r001_3 0.22 0.215 0.457 127 0.293
DP01947r001_1 0.24 0.245 0.469 127 0.28600000000000003
DP01968r001_4 0.705 0.337 0.54 86 0.442
DP01968r001_3 0.7609999999999999 0.35 0.519 86 0.436
DP01968r001_5 0.769 0.324 0.596 86 0.428
DP01968r001_1 0.774 0.349 0.59 86 0.415
DP01968r001_2 0.71 0.35600000000000004 0.495 86 0.45
DP01969r001_1 0.172 0.34700000000000003 0.426 200 0.252
DP01969r001_3 0.105 0.358 0.368 200 0.223
DP01969r001_4 0.17 0.348 0.38 200 0.23800000000000002
DP01969r001_2 0.107 0.279 0.35600000000000004 200 0.22699999999999998
DP01969r001_5 0.096 0.282 0.297 200 0.226
DP01973r003_3 0.845 0.147 0.624 51 0.72
DP01973r003_5 0.838 0.14800000000000002 0.695 51 0.8440000000000001
DP01973r003_1 0.8420000000000001 0.14300000000000002 0.6759999999999999 51 0.8079999999999999
DP01973r003_2 0.726 0.145 0.647 51 0.802
DP01973r003_4 0.8370000000000001 0.152 0.708 51 0.7859999999999999
DP01979r001_5 0.851 0.267 0.5920000000000001 39 0.508
DP01979r001_1 0.942 0.329 0.7020000000000001 39 0.564
DP01979r001_3 0.948 0.329 0.7040000000000001 39 0.512
DP01979r001_4 0.946 0.297 0.706 39 0.562
DP01979r001_2 0.91 0.349 0.6990000000000001 39 0.518
DP01985r001_1 0.362 0.276 0.482 84 0.41200000000000003
DP01985r001_4 0.386 0.29600000000000004 0.483 84 0.406
DP01985r001_2 0.365 0.269 0.52 84 0.384
DP01985r001_3 0.366 0.309 0.495 84 0.373
DP01985r001_5 0.394 0.287 0.518 84 0.405
DP02000r001_1 0.293 0.248 0.416 117 0.33399999999999996
DP02000r001_4 0.299 0.257 0.436 117 0.319
DP02000r001_5 0.295 0.265 0.438 117 0.35
DP02000r001_2 0.281 0.217 0.452 117 0.35200000000000004
DP02000r001_3 0.268 0.244 0.458 117 0.34299999999999997
DP02002r001_2 0.27 0.37 0.316 89 0.37200000000000005
DP02002r001_1 0.463 0.383 0.385 89 0.34600000000000003
DP02002r001_4 0.499 0.37 0.406 89 0.353
DP02002r001_5 0.43 0.395 0.413 89 0.34700000000000003
DP02002r001_3 0.487 0.397 0.462 89 0.381
DP02004r001_1 0.053 0.244 0.377 407 0.187
DP02004r001_4 0.05 0.243 0.156 407 0.177
DP02004r001_2 0.064 0.236 0.333 407 0.20600000000000002
DP02004r001_3 0.069 0.235 0.415 407 0.193
DP02004r001_5 0.057 0.221 0.523 407 0.18
DP02004r003_1 0.187 0.251 0.505 206 0.287
DP02004r003_2 0.19 0.272 0.539 206 0.28
DP02004r003_4 0.141 0.255 0.457 206 0.272
DP02004r003_5 0.192 0.245 0.445 206 0.26899999999999996
DP02004r003_3 0.184 0.245 0.453 206 0.27399999999999997
DP02005r001_2 0.199 0.249 0.373 185 0.318
DP02005r001_4 0.247 0.257 0.374 185 0.32299999999999995
DP02005r001_5 0.22 0.247 0.386 185 0.315
DP02005r001_3 0.265 0.265 0.386 185 0.29
DP02005r001_1 0.192 0.26 0.35 185 0.298
DP02007r001_4 0.107 0.294 0.5429999999999999 257 0.217
DP02007r001_1 0.13 0.306 0.348 257 0.23399999999999999
DP02007r001_5 0.113 0.315 0.496 257 0.21600000000000003
DP02007r001_2 0.117 0.281 0.428 257 0.22899999999999998
DP02007r001_3 0.115 0.303 0.452 257 0.20600000000000002
DP02008r001_3 0.424 0.244 0.392 80 0.41
DP02008r001_1 0.485 0.236 0.387 80 0.462
DP02008r001_5 0.441 0.221 0.3720000000000001 80 0.424
DP02008r001_2 0.465 0.248 0.385 80 0.446
DP02008r001_4 0.39 0.25 0.4 80 0.48200000000000004
DP02010r004_1 0.301 0.129 0.321 29 0.45399999999999996
DP02010r004_2 0.496 0.179 0.268 29 0.556
DP02010r004_5 0.385 0.229 0.407 29 0.374
DP02010r004_4 0.442 0.139 0.34700000000000003 29 0.40700000000000003
DP02010r004_3 0.483 0.157 0.272 29 0.442
DP02011r001_4 0.428 0.269 0.385 38 0.46
DP02011r001_5 0.34 0.225 0.3720000000000001 38 0.504
DP02011r001_2 0.452 0.268 0.391 38 0.479
DP02011r001_3 0.35700000000000004 0.207 0.382 38 0.495
DP02011r001_1 0.312 0.2 0.377 38 0.478
DP02061r002_3 0.266 0.21 0.316 31 0.401
DP02061r002_1 0.397 0.261 0.394 31 0.39
DP02061r002_4 0.383 0.208 0.28300000000000003 31 0.414
DP02061r002_5 0.192 0.156 0.303 31 0.342
DP02061r002_2 0.254 0.183 0.486 31 0.424
DP02067r001_1 0.522 0.207 0.361 31 0.47
DP02067r001_3 0.272 0.171 0.448 31 0.478
DP02067r001_4 0.526 0.336 0.377 31 0.49700000000000005
DP02067r001_2 0.493 0.208 0.35100000000000003 31 0.457
DP02067r001_5 0.495 0.218 0.337 31 0.47700000000000004
DP02097r006_2 0.199 0.253 0.287 66 0.34
DP02097r006_5 0.289 0.29 0.469 66 0.33299999999999996
DP02097r006_3 0.306 0.223 0.318 66 0.35600000000000004
DP02097r006_4 0.29100000000000004 0.232 0.294 66 0.40299999999999997
DP02097r006_1 0.274 0.238 0.389 66 0.353
DP02120r001_3 0.425 0.117 0.461 31 0.708
DP02120r001_4 0.281 0.157 0.45 31 0.349
DP02120r001_1 0.431 0.119 0.43 31 0.509
DP02120r001_5 0.322 0.13 0.446 31 0.37799999999999995
DP02120r001_2 0.416 0.113 0.411 31 0.442
DP02124r001_1 0.244 0.197 0.418 42 0.413
DP02124r001_3 0.23 0.26 0.473 42 0.409
DP02124r001_2 0.292 0.166 0.5660000000000001 42 0.479
DP02124r001_4 0.251 0.241 0.449 42 0.43799999999999994
DP02124r001_5 0.302 0.138 0.619 42 0.604
DP02128r001_1 0.465 0.177 0.5 79 0.485
DP02128r001_2 0.319 0.188 0.48 79 0.474
DP02128r001_3 0.465 0.17 0.454 79 0.486
DP02128r001_5 0.329 0.195 0.447 79 0.514
DP02128r001_4 0.485 0.192 0.565 79 0.455
DP02130r002_5 0.159 0.34 0.394 362 0.201
DP02130r002_3 0.174 0.335 0.4370000000000001 362 0.188
DP02130r002_4 0.17800000000000002 0.316 0.441 362 0.191
DP02130r002_1 0.11 0.298 0.413 362 0.175
DP02130r002_2 0.119 0.308 0.441 362 0.16899999999999998
DP02132r001_4 0.716 0.125 0.395 38 0.865
DP02132r001_2 0.735 0.121 0.377 38 0.6920000000000001
DP02132r001_1 0.383 0.129 0.418 38 0.496
DP02132r001_3 0.69 0.121 0.388 38 0.78
DP02132r001_5 0.733 0.122 0.37 38 0.643
DP02145r001_1 0.321 0.214 0.355 97 0.349
DP02145r001_2 0.334 0.211 0.345 97 0.35700000000000004
DP02145r001_5 0.35 0.224 0.386 97 0.37
DP02145r001_4 0.28 0.219 0.382 97 0.33899999999999997
DP02145r001_3 0.266 0.197 0.343 97 0.36200000000000004
DP02155r002_1 0.37 0.295 0.445 124 0.258
DP02155r002_2 0.381 0.314 0.591 124 0.264
DP02155r002_3 0.3720000000000001 0.29 0.484 124 0.263
DP02155r002_5 0.375 0.314 0.505 124 0.264
DP02155r002_4 0.322 0.29 0.428 124 0.266
DP02158r001_3 0.314 0.204 0.368 55 0.41
DP02158r001_5 0.294 0.224 0.337 55 0.48200000000000004
DP02158r001_4 0.248 0.184 0.514 55 0.474
DP02158r001_1 0.307 0.236 0.34 55 0.41200000000000003
DP02158r001_2 0.313 0.192 0.29100000000000004 55 0.371
DP02159r001_2 0.274 0.31 0.387 166 0.307
DP02159r001_4 0.227 0.316 0.378 166 0.325
DP02159r001_1 0.247 0.339 0.448 166 0.257
DP02159r001_3 0.128 0.32 0.35200000000000004 166 0.272
DP02159r001_5 0.253 0.362 0.31 166 0.289
DP02163r001_4 0.95 0.14300000000000002 0.585 39 0.5
DP02163r001_2 0.927 0.129 0.5920000000000001 39 0.46399999999999997
DP02163r001_3 0.943 0.139 0.556 39 0.47
DP02163r001_5 0.956 0.142 0.534 39 0.484
DP02163r001_1 0.936 0.134 0.542 39 0.47200000000000003
DP02164r001_1 0.687 0.17 0.462 50 0.556
DP02164r001_3 0.675 0.159 0.436 50 0.5539999999999999
DP02164r001_4 0.682 0.177 0.448 50 0.568
DP02164r001_2 0.7290000000000001 0.175 0.457 50 0.519
DP02164r001_5 0.711 0.16699999999999998 0.453 50 0.608
DP02171r004_4 0.233 0.196 0.212 254 0.31
DP02171r004_3 0.177 0.218 0.369 254 0.254
DP02171r004_2 0.218 0.247 0.498 254 0.239
DP02171r004_5 0.207 0.219 0.3 254 0.281
DP02171r004_1 0.229 0.222 0.376 254 0.289
DP02173r001_2 0.737 0.28 0.361 31 0.499
DP02173r001_4 0.787 0.32 0.53 31 0.534
DP02173r001_1 0.774 0.345 0.556 31 0.534
DP02173r001_5 0.8440000000000001 0.369 0.485 31 0.586
DP02173r001_3 0.861 0.362 0.5670000000000001 31 0.614
DP02192r001_4 0.224 0.309 0.498 167 0.268
DP02192r001_1 0.28300000000000003 0.315 0.457 167 0.268
DP02192r001_5 0.23 0.285 0.457 167 0.264
DP02192r001_2 0.253 0.331 0.474 167 0.26899999999999996
DP02192r001_3 0.299 0.281 0.477 167 0.275
DP02196r001_4 0.37 0.24 0.261 65 0.35100000000000003
DP02196r001_5 0.318 0.252 0.312 65 0.405
DP02196r001_3 0.312 0.274 0.292 65 0.376
DP02196r001_2 0.3720000000000001 0.238 0.304 65 0.35200000000000004
DP02196r001_1 0.375 0.239 0.275 65 0.331
DP02197r001_4 0.595 0.303 0.362 35 0.451
DP02197r001_3 0.595 0.29 0.384 35 0.473
DP02197r001_1 0.561 0.275 0.416 35 0.486
DP02197r001_5 0.612 0.267 0.373 35 0.46799999999999997
DP02197r001_2 0.385 0.241 0.44 35 0.486
DP02205r001_3 0.182 0.258 0.409 238 0.292
DP02205r001_2 0.292 0.253 0.35 238 0.308
DP02205r001_4 0.335 0.247 0.396 238 0.302
DP02205r001_5 0.312 0.235 0.41 238 0.294
DP02205r001_1 0.329 0.259 0.371 238 0.312
DP02207r001_4 0.349 0.131 0.521 43 0.435
DP02207r001_1 0.277 0.165 0.456 43 0.381
DP02207r001_5 0.361 0.122 0.401 43 0.428
DP02207r001_2 0.299 0.119 0.442 43 0.414
DP02207r001_3 0.363 0.115 0.433 43 0.44799999999999995
DP02210r001_4 0.743 0.316 0.485 129 0.436
DP02210r001_5 0.743 0.329 0.472 129 0.46399999999999997
DP02210r001_3 0.409 0.28800000000000003 0.435 129 0.37799999999999995
DP02210r001_2 0.758 0.318 0.49 129 0.40700000000000003
DP02210r001_1 0.728 0.332 0.488 129 0.402
DP02220r001_3 0.126 0.252 0.35 290 0.20800000000000002
DP02220r001_4 0.118 0.226 0.326 290 0.212
DP02220r001_2 0.117 0.227 0.466 290 0.193
DP02220r001_1 0.081 0.248 0.514 290 0.188
DP02220r001_5 0.111 0.231 0.552 290 0.2
DP02224r001_4 0.336 0.328 0.466 177 0.321
DP02224r001_1 0.355 0.345 0.48 177 0.294
DP02224r001_5 0.308 0.35700000000000004 0.444 177 0.35600000000000004
DP02224r001_2 0.327 0.349 0.509 177 0.336
DP02224r001_3 0.31 0.313 0.495 177 0.301
DP02233r001_5 0.185 0.339 0.236 106 0.306
DP02233r001_4 0.209 0.285 0.35700000000000004 106 0.38
DP02233r001_2 0.235 0.316 0.412 106 0.36700000000000005
DP02233r001_1 0.221 0.308 0.348 106 0.341
DP02233r001_3 0.253 0.285 0.29 106 0.37200000000000005
DP02269r004_2 0.513 0.199 0.418 43 0.46799999999999997
DP02269r004_1 0.5429999999999999 0.16 0.411 43 0.478
DP02269r004_3 0.49 0.218 0.33 43 0.47
DP02269r004_5 0.529 0.182 0.454 43 0.48
DP02269r004_4 0.461 0.204 0.381 43 0.46
DP02271r002_3 0.557 0.322 0.627 92 0.54
DP02271r002_5 0.5760000000000001 0.324 0.546 92 0.636
DP02271r002_1 0.5579999999999999 0.339 0.575 92 0.508
DP02271r002_4 0.5579999999999999 0.309 0.625 92 0.58
DP02271r002_2 0.5379999999999999 0.311 0.614 92 0.479
DP02292r001_2 0.42 0.269 0.406 81 0.342
DP02292r001_1 0.362 0.193 0.439 81 0.316
DP02292r001_5 0.419 0.255 0.48 81 0.349
DP02292r001_4 0.36 0.253 0.387 81 0.348
DP02292r001_3 0.446 0.247 0.476 81 0.344
DP02299r001_2 0.149 0.204 0.329 272 0.254
DP02299r001_4 0.16399999999999998 0.204 0.228 272 0.27399999999999997
DP02299r001_5 0.163 0.203 0.24 272 0.27
DP02299r001_1 0.185 0.202 0.298 272 0.27
DP02299r001_3 0.151 0.226 0.484 272 0.24100000000000002
DP02311r004_3 0.35100000000000003 0.254 0.401 65 0.354
DP02311r004_2 0.406 0.221 0.5429999999999999 65 0.4
DP02311r004_4 0.345 0.268 0.4370000000000001 65 0.384
DP02311r004_1 0.334 0.207 0.431 65 0.414
DP02311r004_5 0.398 0.244 0.41 65 0.376
DP02316r001_4 0.225 0.295 0.494 154 0.284
DP02316r001_3 0.289 0.31 0.3670000000000001 154 0.312
DP02316r001_1 0.25 0.31 0.5770000000000001 154 0.278
DP02316r001_5 0.274 0.317 0.369 154 0.311
DP02316r001_2 0.292 0.256 0.373 154 0.299
DP02327r002_4 0.648 0.35100000000000003 0.596 72 0.382
DP02327r002_3 0.7070000000000001 0.341 0.599 72 0.375
DP02327r002_2 0.705 0.362 0.6 72 0.364
DP02327r002_1 0.728 0.3720000000000001 0.5670000000000001 72 0.358
DP02327r002_5 0.7 0.368 0.635 72 0.361
DP02328r001_3 0.647 0.201 0.35100000000000003 26 0.498
DP02328r001_1 0.595 0.16899999999999998 0.365 26 0.508
DP02328r001_2 0.51 0.151 0.306 26 0.491
DP02328r001_4 0.5660000000000001 0.188 0.355 26 0.486
DP02328r001_5 0.562 0.214 0.348 26 0.524
DP02331r001_5 0.5920000000000001 0.138 0.38 42 0.504
DP02331r001_4 0.499 0.188 0.366 42 0.6
DP02331r001_2 0.411 0.181 0.384 42 0.474
DP02331r001_3 0.461 0.14800000000000002 0.358 42 0.42
DP02331r001_1 0.598 0.15 0.388 42 0.565
DP02332r001_3 0.328 0.376 0.499 257 0.341
DP02332r001_5 0.264 0.35700000000000004 0.482 257 0.379
DP02332r001_4 0.302 0.354 0.462 257 0.358
DP02332r001_1 0.28 0.338 0.439 257 0.29
DP02332r001_2 0.333 0.386 0.482 257 0.342
DP02337r001_3 0.02 0.207 0.158 830 0.111
DP02337r001_5 0.02 0.185 0.133 830 0.092
DP02337r001_1 0.019 0.211 0.201 830 0.106
DP02337r001_4 0.018000000000000002 0.224 0.12 830 0.109
DP02337r001_2 0.016 0.183 0.17800000000000002 830 0.087
DP02408r002_1 0.219 0.245 0.338 148 0.265
DP02408r002_3 0.187 0.248 0.354 148 0.254
DP02408r002_4 0.177 0.194 0.318 148 0.27
DP02408r002_2 0.202 0.208 0.302 148 0.25
DP02408r002_5 0.166 0.224 0.34700000000000003 148 0.249
DP02475r001_2 0.353 0.3670000000000001 0.522 201 0.335
DP02475r001_3 0.477 0.386 0.655 201 0.36
DP02475r001_1 0.449 0.359 0.506 201 0.332
DP02475r001_4 0.45 0.39 0.635 201 0.376
DP02475r001_5 0.485 0.382 0.657 201 0.379
DP02477r001_4 0.385 0.17800000000000002 0.28300000000000003 102 0.38
DP02477r001_5 0.34 0.209 0.315 102 0.40299999999999997
DP02477r001_3 0.198 0.2 0.424 102 0.299
DP02477r001_2 0.379 0.18600000000000005 0.306 102 0.358
DP02477r001_1 0.405 0.195 0.297 102 0.4
DP02479r001_1 0.5479999999999999 0.127 0.387 48 0.48700000000000004
DP02479r001_3 0.532 0.155 0.425 48 0.473
DP02479r001_4 0.5720000000000001 0.138 0.395 48 0.465
DP02479r001_2 0.5529999999999999 0.145 0.394 48 0.45399999999999996
DP02479r001_5 0.478 0.125 0.393 48 0.499
DP02480r001_2 0.28600000000000003 0.304 0.375 203 0.287
DP02480r001_3 0.281 0.308 0.364 203 0.305
DP02480r001_5 0.287 0.314 0.331 203 0.29
DP02480r001_4 0.313 0.287 0.308 203 0.305
DP02480r001_1 0.151 0.305 0.311 203 0.28600000000000003
DP02491r001_5 0.54 0.319 0.419 216 0.306
DP02491r001_3 0.53 0.333 0.374 216 0.32799999999999996
DP02491r001_2 0.412 0.321 0.451 216 0.29100000000000004
DP02491r001_1 0.527 0.322 0.396 216 0.331
DP02491r001_4 0.532 0.331 0.406 216 0.298
DP02499r001_3 0.83 0.501 0.479 230 0.486
DP02499r001_5 0.82 0.51 0.491 230 0.478
DP02499r001_2 0.823 0.527 0.502 230 0.493
DP02499r001_1 0.8240000000000001 0.499 0.488 230 0.426
DP02499r001_4 0.8170000000000001 0.512 0.51 230 0.48
