modelID tmalign RMSD lddt pcons proq4 dan seqlength
DP01501r001_5 0.8245299999999999 1.49 0.47600000000000003 0.976 0.327 0.436 69
DP01503r001_1 0.18292 20.74 0.3172 0.116 0.3 0.34 74
DP01503r001_2 0.14492 18.56 0.3417 0.113 0.326 0.342 74
DP01503r001_3 0.15496 23.64 0.3049 0.1 0.311 0.512 74
DP01503r001_4 0.16962 18.11 0.3143 0.108 0.326 0.5 74
DP01503r001_5 0.14443 22.61 0.3106 0.106 0.307 0.51 74
DP01512r001_1 0.63705 3.57 0.4149 0.918 0.485 0.354 53
DP01512r001_2 0.64153 3.18 0.4105 0.9 0.478 0.37200000000000005 53
DP01512r001_3 0.63972 3.5 0.4166 0.912 0.49200000000000005 0.35 53
DP01512r001_4 0.6422100000000001 4.16 0.4055 0.8440000000000001 0.467 0.33799999999999997 53
DP01512r001_5 0.64363 3.45 0.4143 0.927 0.479 0.33899999999999997 53
DP01521r001_1 0.17227 15.21 0.1928 0.232 0.303 0.121 282
DP01521r001_2 0.20704 15.3 0.1914 0.194 0.313 0.157 282
DP01521r001_3 0.1484 18.61 0.1929 0.214 0.316 0.152 282
DP01521r001_4 0.15204 14.48 0.1892 0.223 0.287 0.126 282
DP01521r001_5 0.16435 13.55 0.19899999999999998 0.254 0.314 0.15 282
DP01524r001_1 0.17185999999999998 21.5 0.2074 0.378 0.135 0.35200000000000004 41
DP01524r001_2 0.18308 18.28 0.2027 0.413 0.135 0.341 41
DP01524r001_3 0.17338 19.05 0.2132 0.402 0.13 0.35600000000000004 41
DP01524r001_4 0.17972 20.37 0.1883 0.405 0.133 0.349 41
DP01524r001_5 0.16349 20.87 0.2079 0.321 0.13 0.32899999999999996 41
DP01526r006_1 0.7192 4.17 0.6521 0.935 0.515 0.358 92
DP01526r006_2 0.7223 4.14 0.6709999999999999 0.929 0.5489999999999999 0.369 92
DP01526r006_3 0.71755 4.64 0.6493 0.887 0.531 0.386 92
DP01526r006_4 0.71502 4.35 0.6529 0.922 0.504 0.342 92
DP01526r006_5 0.71568 4.07 0.6344 0.933 0.519 0.318 92
DP01527r001_1 0.18880999999999998 20.44 0.1831 0.469 0.555 0.363 56
DP01527r001_2 0.18747 30.49 0.1704 0.46 0.5489999999999999 0.37200000000000005 56
DP01527r001_3 0.18980999999999998 14.12 0.177 0.461 0.5660000000000001 0.35200000000000004 56
DP01527r001_4 0.18783 18.94 0.1761 0.468 0.552 0.36 56
DP01527r001_5 0.18791 18.36 0.177 0.472 0.555 0.375 56
DP01538r001_1 0.13197 16.46 0.1763 0.139 0.29600000000000004 0.23600000000000002 84
DP01538r001_2 0.12568 17.45 0.1853 0.142 0.28800000000000003 0.251 84
DP01538r001_3 0.12405 17.0 0.1844 0.16399999999999998 0.266 0.237 84
DP01538r001_4 0.1138 18.95 0.1746 0.126 0.312 0.24600000000000002 84
DP01538r001_5 0.11997000000000001 19.01 0.1773 0.131 0.306 0.262 84
DP01544r001_1 0.1753 5.31 0.1184 0.48 0.28800000000000003 0.348 46
DP01544r001_2 0.17527 5.28 0.1067 0.478 0.179 0.395 46
DP01544r001_3 0.1759 4.89 0.1022 0.475 0.172 0.389 46
DP01544r001_4 0.20268 4.65 0.1193 0.421 0.204 0.425 46
DP01544r001_5 0.17503 5.37 0.0998 0.48 0.177 0.387 46
DP01556r004_1 0.35207 13.01 0.4066 0.941 0.42 0.205 243
DP01556r004_2 0.3494 13.22 0.4039 0.947 0.41700000000000004 0.2 243
DP01556r004_3 0.34759 13.16 0.3886 0.942 0.45 0.19 243
DP01556r004_4 0.35117 13.0 0.3971 0.948 0.429 0.204 243
DP01556r004_5 0.35208 13.24 0.4025 0.949 0.442 0.2 243
DP01590r001_1 0.47278000000000003 10.45 0.08787 0.65 0.5760000000000001 0.406 89
DP01590r001_2 0.46741000000000005 9.76 0.0882 0.639 0.581 0.405 89
DP01590r001_3 0.48503999999999997 10.48 0.0855 0.645 0.578 0.42 89
DP01590r001_4 0.47695 9.47 0.0914 0.634 0.562 0.386 89
DP01590r001_5 0.47383000000000003 10.37 0.0923 0.654 0.5820000000000001 0.418 89
DP01593r002_1 0.17509 42.23 0.3014 0.29100000000000004 0.361 0.264 140
DP01593r002_2 0.18263 38.63 0.3041 0.243 0.34700000000000003 0.231 140
DP01593r002_3 0.17554 37.76 0.3 0.224 0.331 0.23399999999999999 140
DP01593r002_4 0.17787 41.97 0.3041 0.29 0.369 0.24 140
DP01593r002_5 0.17628 42.19 0.2979 0.289 0.376 0.233 140
DP01594r001_1 0.24873 12.55 0.2975 0.451 0.35600000000000004 0.325 43
DP01594r001_2 0.2499 12.77 0.2947 0.434 0.32299999999999995 0.363 43
DP01594r001_3 0.25121 15.12 0.2862 0.434 0.36 0.33799999999999997 43
DP01594r001_4 0.24606 12.76 0.2985 0.4 0.34600000000000003 0.359 43
DP01594r001_5 0.24602 10.73 0.3027 0.426 0.32299999999999995 0.32799999999999996 43
DP01594r005_1 0.12445999999999999 21.04 0.1315 0.302 0.381 0.271 85
DP01594r005_2 0.14037 19.4 0.1427 0.258 0.36700000000000005 0.272 85
DP01594r005_3 0.15213 19.09 0.1497 0.301 0.413 0.271 85
DP01594r005_4 0.12168 20.56 0.1382 0.287 0.441 0.258 85
DP01594r005_5 0.16195 20.09 0.1425 0.281 0.419 0.252 85
DP01600r001_1 0.28586999999999996 18.7 0.1914 0.263 0.11900000000000001 0.342 31
DP01600r001_2 0.25548000000000004 15.42 0.1936 0.307 0.115 0.389 31
DP01600r001_3 0.25626 22.77 0.1707 0.308 0.11199999999999999 0.36700000000000005 31
DP01600r001_4 0.25788 24.95 0.1702 0.25 0.121 0.345 31
DP01600r001_5 0.25495 23.46 0.1666 0.31 0.11599999999999999 0.35 31
DP01611r002_1 0.09137999999999999 12.33 0.1012 0.17 0.41100000000000003 0.132 395
DP01611r002_2 0.09408 12.27 0.1033 0.189 0.434 0.138 395
DP01611r002_3 0.09047000000000001 12.27 0.1008 0.194 0.424 0.141 395
DP01611r002_4 0.09249 12.33 0.1027 0.204 0.41600000000000004 0.14 395
DP01611r002_5 0.09174 12.4 0.0991 0.194 0.428 0.14400000000000002 395
DP01616r001_1 0.3735 25.38 0.6019 0.7070000000000001 0.303 0.271 113
DP01616r001_2 0.37112 24.76 0.6265 0.7240000000000001 0.32899999999999996 0.284 113
DP01616r001_3 0.36869 23.8 0.63 0.6859999999999999 0.303 0.263 113
DP01616r001_4 0.37382 24.47 0.5994 0.6779999999999999 0.32299999999999995 0.276 113
DP01616r001_5 0.37433 24.98 0.6323 0.733 0.303 0.26899999999999996 113
DP01658r003_1 0.13457 45.18 0.2124 0.096 0.38799999999999996 0.19 242
DP01658r003_2 0.13515 44.14 0.2207 0.101 0.35600000000000004 0.183 242
DP01658r003_3 0.12280999999999999 43.99 0.2188 0.086 0.354 0.183 242
DP01658r003_4 0.14197 44.15 0.2135 0.087 0.379 0.187 242
DP01658r003_5 0.14059000000000002 44.37 0.2205 0.079 0.316 0.182 242
DP01658r004_1 0.14293 24.12 0.1821 0.138 0.41 0.214 99
DP01658r004_2 0.15012 19.06 0.1749 0.101 0.303 0.214 99
DP01658r004_3 0.11185999999999999 24.89 0.1881 0.103 0.312 0.23600000000000002 99
DP01658r004_4 0.17256 16.69 0.1809 0.121 0.376 0.226 99
DP01658r004_5 0.14282999999999998 20.85 0.1861 0.117 0.299 0.213 99
DP01658r005_1 0.16827 32.21 0.5618 0.362 0.405 0.168 216
DP01658r005_2 0.1687 31.76 0.5618 0.417 0.43799999999999994 0.18100000000000002 216
DP01658r005_3 0.17004 33.17 0.5589 0.392 0.429 0.175 216
DP01658r005_4 0.16792 31.39 0.5402 0.338 0.389 0.17600000000000002 216
DP01658r005_5 0.16815 33.78 0.5636 0.325 0.408 0.172 216
DP01747r001_1 0.12850999999999999 25.13 0.2833 0.287 0.272 0.315 86
DP01747r001_2 0.15258 30.26 0.3115 0.294 0.294 0.32 86
DP01747r001_3 0.16186 36.8 0.2786 0.318 0.276 0.349 86
DP01747r001_4 0.1395 27.36 0.294 0.32299999999999995 0.302 0.32799999999999996 86
DP01747r001_5 0.1848 28.33 0.2917 0.315 0.276 0.322 86
DP01765r001_1 0.17937999999999998 8.64 0.3841 0.312 0.267 0.358 139
DP01765r001_2 0.16998 9.43 0.3308 0.201 0.27699999999999997 0.293 139
DP01765r001_3 0.18245 9.57 0.3915 0.233 0.302 0.332 139
DP01765r001_4 0.17998 8.78 0.3771 0.315 0.262 0.379 139
DP01765r001_5 0.17715 10.24 0.3794 0.257 0.24600000000000002 0.358 139
DP01805r005_1 0.41063 4.0 0.7715 0.7929999999999999 0.39399999999999996 0.368 179
DP01805r005_2 0.40694 3.75 0.7465 0.7559999999999999 0.366 0.314 179
DP01805r005_3 0.40291 4.22 0.7816 0.7909999999999999 0.354 0.335 179
DP01805r005_4 0.41053 4.04 0.7455 0.809 0.375 0.35100000000000003 179
DP01805r005_5 0.40536 4.88 0.7795 0.735 0.348 0.311 179
DP01806r001_1 0.22807 3.77 0.5374 0.0 0.264 0.295 108
DP01806r001_2 0.12796 3.5 0.5499 0.0 0.262 0.314 108
DP01806r001_3 0.16868 3.35 0.525 0.0 0.253 0.297 108
DP01806r001_4 0.22529000000000002 3.74 0.5374 0.0 0.226 0.33799999999999997 108
DP01806r001_5 0.2548 3.2 0.5755 0.0 0.266 0.289 108
DP01825r001_1 0.36185 7.85 0.2237 0.281 0.17600000000000002 0.369 48
DP01825r001_2 0.31231 10.12 0.2251 0.265 0.154 0.456 48
DP01825r001_3 0.30872 6.05 0.2155 0.317 0.174 0.516 48
DP01825r001_4 0.41288 5.85 0.2618 0.319 0.162 0.515 48
DP01825r001_5 0.26669 10.01 0.2318 0.265 0.175 0.44799999999999995 48
DP01832r001_1 0.1975 12.05 0.5237 0.51 0.342 0.426 82
DP01832r001_2 0.21 10.27 0.5177 0.633 0.376 0.43200000000000005 82
DP01832r001_3 0.19291 11.71 0.5171 0.408 0.368 0.371 82
DP01832r001_4 0.1866 9.89 0.531 0.5479999999999999 0.38799999999999996 0.41 82
DP01832r001_5 0.22293000000000002 10.23 0.5203 0.6409999999999999 0.391 0.447 82
DP01841r001_1 0.46461 8.96 0.6317 0.487 0.297 0.728 51
DP01841r001_2 0.46266 6.35 0.6568 0.591 0.295 0.716 51
DP01841r001_3 0.53951 4.48 0.6609 0.583 0.35 0.813 51
DP01841r001_4 0.54293 4.36 0.6729999999999999 0.579 0.344 0.7879999999999999 51
DP01841r001_5 0.43291 6.63 0.6242 0.493 0.292 0.746 51
DP01852r001_1 0.19798 5.42 0.4226 0.0 0.342 0.267 172
DP01852r001_2 0.1223 4.63 0.4098 0.0 0.364 0.27899999999999997 172
DP01852r001_3 0.17298 4.79 0.4227 0.0 0.348 0.266 172
DP01852r001_4 0.13524 5.08 0.4195 0.0 0.375 0.256 172
DP01852r001_5 0.18485 4.48 0.3916 0.0 0.35700000000000004 0.263 172
DP01859r001_1 0.35384 64.69 0.1926 0.304 0.299 0.204 358
DP01859r001_2 0.34083 65.0 0.1929 0.3720000000000001 0.305 0.214 358
DP01859r001_3 0.35535 65.51 0.2269 0.429 0.419 0.38799999999999996 358
DP01859r001_4 0.31706 65.99 0.2186 0.395 0.42100000000000004 0.373 358
DP01859r001_5 0.32577 66.23 0.2244 0.385 0.4 0.366 358
DP01863r001_1 0.14501 22.26 0.1352 0.106 0.32 0.16 462
DP01863r001_2 0.15654 22.52 0.1381 0.085 0.348 0.19699999999999998 462
DP01863r001_3 0.16385 20.89 0.1352 0.09 0.299 0.153 462
DP01863r001_4 0.14288 22.53 0.1399 0.121 0.325 0.20600000000000002 462
DP01863r001_5 0.15166 22.86 0.1463 0.111 0.33 0.16899999999999998 462
DP01870r001_1 0.8486100000000001 2.05 0.7521 0.965 0.436 0.514 81
DP01870r001_2 0.849 2.06 0.7506 0.965 0.447 0.46299999999999997 81
DP01870r001_3 0.8500200000000001 2.06 0.7546 0.965 0.42700000000000005 0.507 81
DP01870r001_4 0.84121 2.15 0.7442 0.957 0.43700000000000006 0.48 81
DP01870r001_5 0.8483 2.36 0.7456 0.936 0.442 0.5 81
DP01880r001_1 0.122 12.31 0.2395 0.266 0.32 0.252 206
DP01880r001_2 0.12275 12.85 0.2501 0.235 0.29 0.264 206
DP01880r001_3 0.11527000000000001 12.77 0.2438 0.276 0.324 0.267 206
DP01880r001_4 0.11750999999999999 12.78 0.2368 0.263 0.29100000000000004 0.266 206
DP01880r001_5 0.14084000000000002 11.17 0.2668 0.195 0.289 0.26 206
DP01890r005_1 0.15134 15.87 0.2687 0.414 0.252 0.35600000000000004 61
DP01890r005_2 0.12918 16.16 0.2679 0.35 0.252 0.33799999999999997 61
DP01890r005_3 0.13802 15.74 0.2724 0.29100000000000004 0.26 0.34299999999999997 61
DP01890r005_4 0.13266 15.53 0.2786 0.374 0.278 0.368 61
DP01890r005_5 0.12793 15.42 0.2679 0.401 0.23199999999999998 0.35600000000000004 61
DP01920r001_1 0.31585 16.13 0.253 0.604 0.337 0.41 77
DP01920r001_2 0.33660999999999996 15.04 0.2716 0.603 0.391 0.414 77
DP01920r001_3 0.32477 15.3 0.2536 0.6 0.392 0.425 77
DP01920r001_4 0.32086 15.52 0.2673 0.615 0.348 0.386 77
DP01920r001_5 0.30862 13.92 0.2615 0.487 0.35700000000000004 0.382 77
DP01942r001_1 0.75256 2.44 0.3075 0.983 0.293 0.299 236
DP01942r001_2 0.7448 2.46 0.3068 0.977 0.284 0.314 236
DP01942r001_3 0.74312 2.48 0.3074 0.983 0.315 0.294 236
DP01942r001_4 0.7439600000000001 2.6 0.3076 0.964 0.324 0.34700000000000003 236
DP01942r001_5 0.75007 2.46 0.3051 0.984 0.292 0.371 236
DP01943r001_1 0.10514000000000001 10.83 0.1702 0.8140000000000001 0.265 0.542 62
DP01943r001_2 0.11260999999999999 11.39 0.1823 0.8170000000000001 0.258 0.5539999999999999 62
DP01943r001_3 0.10454000000000001 11.33 0.1783 0.838 0.258 0.426 62
DP01943r001_4 0.11245 11.27 0.1665 0.809 0.298 0.524 62
DP01943r001_5 0.10509 11.04 0.1654 0.7709999999999999 0.35 0.575 62
DP01944r001_1 0.67786 4.29 0.2873 0.989 0.33299999999999996 0.391 103
DP01944r001_2 0.6654 4.18 0.2957 0.986 0.331 0.42 103
DP01944r001_3 0.6623399999999999 4.29 0.2906 0.988 0.3 0.402 103
DP01944r001_4 0.6694 4.28 0.2923 0.99 0.303 0.392 103
DP01944r001_5 0.6733600000000001 4.25 0.2959 0.988 0.314 0.41 103
DP01951r004_1 0.77464 1.77 0.4963 0.968 0.617 0.6459999999999999 70
DP01951r004_2 0.76584 1.78 0.4877 0.954 0.596 0.6559999999999999 70
DP01951r004_3 0.7752 1.74 0.4886 0.948 0.5870000000000001 0.657 70
DP01951r004_4 0.76688 1.84 0.4928 0.968 0.617 0.634 70
DP01951r004_5 0.76339 1.88 0.4936 0.962 0.625 0.6679999999999999 70
DP01963r002_1 0.36036999999999997 7.21 0.3631 0.579 0.14 0.493 41
DP01963r002_2 0.36323 6.0 0.3861 0.633 0.13 0.6779999999999999 41
DP01963r002_3 0.36199000000000003 6.11 0.3871 0.669 0.136 0.6459999999999999 41
DP01963r002_4 0.3598 6.82 0.3749 0.607 0.11800000000000001 0.727 41
DP01963r002_5 0.35381999999999997 5.0 0.3672 0.68 0.13 0.628 41
DP01971r001_1 0.84765 2.45 0.6238 0.927 0.595 0.425 181
DP01971r001_2 0.84745 2.44 0.639 0.925 0.605 0.43200000000000005 181
DP01971r001_3 0.8473 2.49 0.6399 0.911 0.607 0.44299999999999995 181
DP01971r001_4 0.8509 2.44 0.6431 0.92 0.594 0.446 181
DP01971r001_5 0.84875 2.45 0.6329 0.898 0.589 0.41 181
DP01996r002_1 0.37623 3.72 0.4097 0.98 0.387 0.677 30
DP01996r002_2 0.37593000000000004 3.74 0.4108 0.972 0.38799999999999996 0.6809999999999999 30
DP01996r002_3 0.37582 3.72 0.4135 0.981 0.385 0.6809999999999999 30
DP01996r002_4 0.35612 3.73 0.4057 0.952 0.392 0.613 30
DP01996r002_5 0.37399 3.71 0.4082 0.974 0.41600000000000004 0.652 30
DP02003r001_1 0.40626999999999996 5.22 0.6716 0.898 0.18600000000000003 0.515 60
DP02003r001_2 0.4307 5.21 0.6693 0.919 0.184 0.47700000000000004 60
DP02003r001_3 0.40881999999999996 4.66 0.669 0.911 0.192 0.529 60
DP02003r001_4 0.42717 5.22 0.6622 0.916 0.188 0.45799999999999996 60
DP02003r001_5 0.41111000000000003 4.65 0.6552 0.911 0.207 0.505 60
DP02009r001_1 0.25737 8.6 0.2019 0.387 0.284 0.3 182
DP02009r001_2 0.27459 11.59 0.2308 0.332 0.302 0.392 182
DP02009r001_3 0.2769 9.94 0.22399999999999998 0.408 0.273 0.43200000000000005 182
DP02009r001_4 0.28221 10.76 0.2158 0.331 0.292 0.384 182
DP02009r001_5 0.24741 9.43 0.2323 0.395 0.27399999999999997 0.433 182
DP02010r003_1 0.48099 7.13 0.1275 0.71 0.483 0.505 108
DP02010r003_2 0.48335 7.3 0.128 0.7170000000000001 0.455 0.504 108
DP02010r003_3 0.50955 5.11 0.1316 0.677 0.486 0.49200000000000005 108
DP02010r003_4 0.47948 7.35 0.1278 0.6940000000000001 0.466 0.49200000000000005 108
DP02010r003_5 0.5007199999999999 5.11 0.129 0.685 0.47700000000000004 0.522 108
DP02025r001_1 0.184 11.65 0.2318 0.953 0.64 0.5539999999999999 105
DP02025r001_2 0.18175999999999998 11.6 0.2302 0.957 0.628 0.532 105
DP02025r001_3 0.18367999999999998 11.62 0.2295 0.955 0.64 0.552 105
DP02025r001_4 0.18306 11.62 0.2304 0.952 0.645 0.52 105
DP02025r001_5 0.18300999999999998 11.61 0.2311 0.948 0.649 0.532 105
DP02033r008_1 0.29459 32.72 0.3242 0.129 0.366 0.16 956
DP02033r008_2 0.30827 23.03 0.306 0.116 0.321 0.11900000000000001 956
DP02033r008_3 0.3297 31.27 0.366 0.13 0.396 0.185 956
DP02033r008_4 0.21416999999999997 32.66 0.2496 0.1 0.292 0.10800000000000001 956
DP02033r008_5 0.21402 30.93 0.2704 0.101 0.29600000000000004 0.11599999999999999 956
DP02042r001_1 0.19722 11.47 0.1664 0.531 0.20600000000000002 0.419 54
DP02042r001_2 0.20764000000000002 10.96 0.1763 0.575 0.22 0.47100000000000003 54
DP02042r001_3 0.20501999999999998 11.16 0.1711 0.611 0.212 0.439 54
DP02042r001_4 0.20190999999999998 11.04 0.1779 0.464 0.188 0.429 54
DP02042r001_5 0.20199 11.0 0.1938 0.434 0.19899999999999998 0.47100000000000003 54
DP02049r001_1 0.13227 23.88 0.1489 0.527 0.38299999999999995 0.466 155
DP02049r001_2 0.12714 24.04 0.1477 0.547 0.385 0.45799999999999996 155
DP02049r001_3 0.12337999999999999 22.69 0.1492 0.446 0.382 0.418 155
DP02049r001_4 0.13103 24.04 0.1473 0.581 0.39 0.45799999999999996 155
DP02049r001_5 0.13025 24.78 0.1515 0.532 0.36700000000000005 0.41200000000000003 155
DP02049r002_1 0.26066999999999996 7.6 0.2681 0.494 0.325 0.474 56
DP02049r002_2 0.24788000000000002 7.59 0.2583 0.7959999999999999 0.34700000000000003 0.46399999999999997 56
DP02049r002_3 0.25308 7.64 0.2697 0.779 0.37 0.45299999999999996 56
DP02049r002_4 0.25058 7.66 0.2638 0.7909999999999999 0.363 0.452 56
DP02049r002_5 0.25328 7.69 0.2565 0.701 0.359 0.484 56
DP02050r002_1 0.50521 14.2 0.1598 0.604 0.406 0.486 101
DP02050r002_2 0.5102300000000001 14.43 0.1581 0.623 0.38299999999999995 0.44799999999999995 101
DP02050r002_3 0.49777 13.99 0.1602 0.594 0.40399999999999997 0.506 101
DP02050r002_4 0.49791 14.76 0.1567 0.556 0.39799999999999996 0.485 101
DP02050r002_5 0.49008999999999997 13.06 0.1559 0.516 0.375 0.465 101
DP02055r001_1 0.3877 3.09 0.647 0.92 0.41 0.5479999999999999 44
DP02055r001_2 0.38975 3.04 0.6522 0.836 0.41700000000000004 0.564 44
DP02055r001_3 0.38938 3.15 0.6695 0.906 0.42 0.546 44
DP02055r001_4 0.39143 3.05 0.659 0.901 0.40700000000000003 0.56 44
DP02055r001_5 0.3923 3.36 0.6629 0.892 0.44799999999999995 0.544 44
DP02071r001_1 0.14055 19.34 0.1584 0.877 0.327 0.55 81
DP02071r001_2 0.13679000000000002 19.29 0.1632 0.866 0.335 0.516 81
DP02071r001_3 0.1414 19.3 0.1612 0.882 0.318 0.528 81
DP02071r001_4 0.13879 19.28 0.1607 0.883 0.327 0.596 81
DP02071r001_5 0.13624 19.14 0.1625 0.833 0.321 0.498 81
DP02086r001_1 0.10528 16.82 0.1218 0.195 0.284 0.247 142
DP02086r001_2 0.10676 18.7 0.1202 0.201 0.278 0.278 142
DP02086r001_3 0.10228 17.75 0.1232 0.23 0.28800000000000003 0.266 142
DP02086r001_4 0.1175 15.74 0.1051 0.183 0.251 0.256 142
DP02086r001_5 0.09289 17.43 0.1261 0.219 0.313 0.276 142
DP02109r001_1 0.21334 18.4 0.2879 0.64 0.342 0.47700000000000004 60
DP02109r001_2 0.22007 17.26 0.2908 0.35600000000000004 0.33 0.514 60
DP02109r001_3 0.21266999999999997 18.22 0.2933 0.638 0.377 0.493 60
DP02109r001_4 0.21193 18.35 0.2933 0.636 0.34700000000000003 0.503 60
DP02109r001_5 0.24541 10.42 0.2862 0.414 0.306 0.44299999999999995 60
DP02143r003_1 0.5352600000000001 6.39 0.4892 0.8029999999999999 0.299 0.6859999999999999 59
DP02143r003_2 0.5502600000000001 5.4 0.4946 0.831 0.266 0.708 59
DP02143r003_3 0.55114 5.48 0.4891 0.8029999999999999 0.275 0.7020000000000001 59
DP02143r003_4 0.53168 6.11 0.48700000000000004 0.784 0.287 0.7240000000000001 59
DP02143r003_5 0.60732 5.54 0.5167 0.688 0.293 0.713 59
DP02148r002_1 0.6331899999999999 2.69 0.3546 0.4970000000000001 0.349 0.353 259
DP02148r002_2 0.65908 2.35 0.3801 0.6829999999999999 0.396 0.326 259
DP02148r002_3 0.6677 2.2 0.4001 0.47 0.387 0.435 259
DP02148r002_4 0.6785100000000001 2.18 0.3884 0.642 0.406 0.45399999999999996 259
DP02148r002_5 0.67575 2.19 0.3852 0.6659999999999999 0.408 0.474 259
DP02162r001_1 0.34183 13.87 0.1954 0.687 0.428 0.38799999999999996 141
DP02162r001_2 0.34534000000000004 13.04 0.19399999999999998 0.789 0.483 0.40399999999999997 141
DP02162r001_3 0.34229 13.16 0.1953 0.7859999999999999 0.473 0.436 141
DP02162r001_4 0.34551 12.78 0.1942 0.768 0.45799999999999996 0.39899999999999997 141
DP02162r001_5 0.34345 13.18 0.1946 0.76 0.45399999999999996 0.41200000000000003 141
DP02167r001_1 0.12999000000000002 11.92 0.1469 0.8240000000000001 0.349 0.32799999999999996 132
DP02167r001_2 0.13149 11.68 0.1487 0.863 0.368 0.327 132
DP02167r001_3 0.11905 11.73 0.15 0.861 0.3 0.33299999999999996 132
DP02167r001_4 0.12644 11.9 0.1444 0.8540000000000001 0.292 0.332 132
DP02167r001_5 0.12899000000000002 11.9 0.1474 0.818 0.315 0.358 132
DP02171r002_1 0.2514 3.92 0.3452 0.52 0.154 0.426 33
DP02171r002_2 0.25322 4.98 0.3363 0.534 0.21 0.373 33
DP02171r002_3 0.25547 4.95 0.3343 0.537 0.163 0.39 33
DP02171r002_4 0.2622 5.06 0.3355 0.482 0.183 0.408 33
DP02171r002_5 0.25956999999999997 6.44 0.3439 0.444 0.16899999999999998 0.40700000000000003 33
DP02253r001_1 0.25115 17.77 0.2534 0.496 0.21100000000000002 0.41 56
DP02253r001_2 0.24389 15.16 0.2615 0.535 0.24600000000000002 0.44 56
DP02253r001_3 0.24974000000000002 16.71 0.2469 0.476 0.215 0.449 56
DP02253r001_4 0.24245 15.01 0.2494 0.537 0.263 0.44799999999999995 56
DP02253r001_5 0.24203000000000002 13.59 0.2557 0.459 0.23 0.435 56
DP02312r001_1 0.18922 15.06 0.3662 0.8420000000000001 0.313 0.428 73
DP02312r001_2 0.18703 14.46 0.3689 0.632 0.299 0.457 73
DP02312r001_3 0.18625 15.32 0.365 0.7709999999999999 0.309 0.424 73
DP02312r001_4 0.18921 15.45 0.3679 0.764 0.284 0.43799999999999994 73
DP02312r001_5 0.19103 15.02 0.369 0.82 0.317 0.444 73
DP02317r001_1 0.27246 11.69 0.5019 0.8390000000000001 0.44 0.392 62
DP02317r001_2 0.27887 11.61 0.5021 0.878 0.434 0.426 62
DP02317r001_3 0.27505999999999997 11.76 0.5121 0.8590000000000001 0.46799999999999997 0.425 62
DP02317r001_4 0.2784 11.35 0.5101 0.835 0.491 0.402 62
DP02317r001_5 0.27629000000000004 11.78 0.4999 0.873 0.43799999999999994 0.406 62
DP02327r008_1 0.53151 4.34 0.6468 0.858 0.35600000000000004 0.792 38
DP02327r008_2 0.54043 3.51 0.6482 0.815 0.35 0.7809999999999999 38
DP02327r008_3 0.53162 4.43 0.648 0.858 0.373 0.7959999999999999 38
DP02327r008_4 0.52325 4.36 0.6298 0.8320000000000001 0.384 0.733 38
DP02327r008_5 0.53287 3.45 0.6533 0.8190000000000001 0.373 0.7979999999999999 38
DP02334r001_1 0.29606 13.26 0.4489 0.792 0.168 0.45 53
DP02334r001_2 0.29588000000000003 13.25 0.4306 0.807 0.163 0.43200000000000005 53
DP02334r001_3 0.30186 12.92 0.4612 0.769 0.162 0.52 53
DP02334r001_4 0.30086999999999997 13.04 0.4568 0.759 0.168 0.493 53
DP02334r001_5 0.29573 13.26 0.4496 0.6659999999999999 0.16 0.457 53
DP02340r001_1 0.6197 6.46 0.1426 0.955 0.547 0.56 92
DP02340r001_2 0.62221 6.47 0.1424 0.958 0.552 0.555 92
DP02340r001_3 0.61779 6.47 0.1425 0.96 0.5870000000000001 0.5760000000000001 92
DP02340r001_4 0.61325 6.5 0.1429 0.959 0.575 0.5660000000000001 92
DP02340r001_5 0.61745 6.45 0.1415 0.962 0.564 0.536 92
DP02340r007_1 0.39724 10.5 0.1069 0.8340000000000001 0.542 0.462 106
DP02340r007_2 0.41376999999999997 10.45 0.1103 0.855 0.5379999999999999 0.49200000000000005 106
DP02340r007_3 0.39548 10.29 0.1072 0.804 0.5479999999999999 0.484 106
DP02340r007_4 0.40305 10.63 0.1073 0.851 0.551 0.49200000000000005 106
DP02340r007_5 0.41113 10.46 0.1099 0.8440000000000001 0.537 0.495 106
DP02386r001_1 0.12337000000000001 42.8 0.1759 0.129 0.28800000000000003 0.19399999999999998 358
DP02386r001_2 0.1405 39.66 0.1818 0.127 0.247 0.175 358
DP02386r001_3 0.1252 40.53 0.183 0.097 0.28 0.188 358
DP02386r001_4 0.11433 38.75 0.1851 0.103 0.27399999999999997 0.19399999999999998 358
DP02386r001_5 0.12434 42.05 0.1871 0.13699999999999998 0.275 0.193 358
DP02476r001_1 0.26809 7.27 0.1618 0.586 0.265 0.278 231
DP02476r001_2 0.22985999999999998 7.57 0.1596 0.575 0.273 0.22 231
DP02476r001_3 0.23885 7.25 0.1452 0.466 0.262 0.22399999999999998 231
DP02476r001_4 0.26886 7.38 0.163 0.59 0.275 0.22899999999999998 231
DP02476r001_5 0.25847 7.3 0.1633 0.638 0.305 0.29100000000000004 231
DP02476r007_1 0.14353 16.77 0.04859 0.935 0.462 0.413 229
DP02476r007_2 0.13289 15.61 0.0477 0.949 0.47 0.424 229
DP02476r007_3 0.18706 13.27 0.0499 0.948 0.48200000000000004 0.431 229
DP02476r007_4 0.15604 13.65 0.0482 0.936 0.466 0.408 229
DP02476r007_5 0.13447 14.2 0.0472 0.941 0.47700000000000004 0.415 229
